order_id,order_date,ship_date,customer_id,product_id,rep_id,channel,payment_method,quantity,unit_price,discount_pct,total_amount,cost_amount,profit
ORD-17386,2024-07-02,2024-07-13,CUST-5059,PRD-1068,REP-102,Distributor,Credit Card,2,147.73,0.15,251.14,193.3,57.84
ORD-17387,2024-07-03,2024-07-14,CUST-5054,PRD-1045,REP-108,Retail Store,PayPal,1,228.2,0.1,205.38,137.14,68.24
ORD-17388,2024-07-03,2024-07-17,CUST-5185,PRD-1073,REP-103,Online,Invoice,10,1083.2,0.05,10290.4,6953.8,3336.6
ORD-17389,2024-07-03,2024-07-14,CUST-5119,PRD-1056,REP-104,Distributor,Cash,1,1006.17,0.1,905.55,424.06,481.49
ORD-17390,2024-07-03,2024-07-06,CUST-5006,PRD-1030,REP-101,Online,Invoice,1,1979.15,0.05,1880.19,1199.36,680.83
ORD-17391,2024-07-03,2024-07-14,CUST-5087,PRD-1027,REP-104,Retail Store,Cash,5,1299.59,0,6497.95,3857.5,2640.45
ORD-17392,2024-07-03,2024-07-15,CUST-5040,PRD-1066,REP-104,Wholesale,Credit Card,2,1757.24,0.1,3163.03,2561.28,601.75
ORD-17393,2024-07-03,2024-07-09,CUST-5113,PRD-1030,REP-106,Online,PayPal,2,1979.15,0.2,3166.64,2398.72,767.92
ORD-17394,2024-07-03,2024-07-08,CUST-5009,PRD-1050,REP-102,Distributor,Bank Transfer,2,32.85,0.1,59.13,41.94,17.19
ORD-17395,2024-07-03,2024-07-10,CUST-5117,PRD-1064,REP-105,Retail Store,Credit Card,2,1758.66,0.25,2637.99,2401.16,236.83
ORD-17396,2024-07-04,2024-07-07,CUST-5180,PRD-1050,REP-101,Wholesale,Bank Transfer,3,32.85,0.2,78.84,62.91,15.93
ORD-17397,2024-07-04,2024-07-18,CUST-5129,PRD-1015,REP-107,Wholesale,Credit Card,1,1616.19,0,1616.19,1037.42,578.77
ORD-17398,2024-07-04,2024-07-06,CUST-5181,PRD-1034,REP-108,Wholesale,PayPal,2,637.75,0.1,1147.95,583.02,564.93
ORD-17399,2024-07-04,2024-07-09,CUST-5098,PRD-1027,REP-104,Wholesale,Credit Card,2,1299.59,0,2599.18,1543.0,1056.18
ORD-17400,2024-07-04,2024-07-15,CUST-5022,PRD-1016,REP-102,Wholesale,Cash,1,1077.09,0.2,861.67,796.23,65.44
ORD-17401,2024-07-04,2024-07-10,CUST-5025,PRD-1026,REP-101,Retail Store,Credit Card,1,541.29,0,541.29,392.25,149.04
ORD-17402,2024-07-04,2024-07-07,CUST-5141,PRD-1073,REP-102,Retail Store,Bank Transfer,1,1083.2,0.05,1029.04,695.38,333.66
ORD-17403,2024-07-04,2024-07-06,CUST-5182,PRD-1005,REP-104,Distributor,Invoice,5,445.09,0.2,1780.36,1228.75,551.61
ORD-17404,2024-07-04,2024-07-15,CUST-5104,PRD-1056,REP-101,Distributor,Cash,10,1006.17,0.2,8049.36,4240.6,3808.76
ORD-17405,2024-07-04,2024-07-11,CUST-5051,PRD-1070,REP-103,Distributor,PayPal,3,955.81,0,2867.43,1634.22,1233.21
ORD-17406,2024-07-04,2024-07-12,CUST-5015,PRD-1002,REP-100,Distributor,Bank Transfer,3,1475.58,0.25,3320.05,2747.58,572.47
ORD-17407,2024-07-04,2024-07-14,CUST-5083,PRD-1037,REP-108,Wholesale,Cash,1,1314.32,0.1,1182.89,668.01,514.88
ORD-17408,2024-07-04,2024-07-08,CUST-5004,PRD-1014,REP-101,Online,Credit Card,1,1696.51,0,1696.51,1003.47,693.04
ORD-17409,2024-07-04,2024-07-11,CUST-5041,PRD-1043,REP-103,Wholesale,Invoice,1,1995.1,0.25,1496.32,1104.91,391.41
ORD-17410,2024-07-04,2024-07-15,CUST-5109,PRD-1074,REP-100,Wholesale,Invoice,2,410.29,0.05,779.55,389.52,390.03
ORD-17411,2024-07-04,2024-07-13,CUST-5076,PRD-1037,REP-102,Retail Store,Bank Transfer,1,1314.32,0,1314.32,668.01,646.31
ORD-17412,2024-07-04,2024-07-17,CUST-5030,PRD-1009,REP-108,Distributor,Bank Transfer,10,1620.77,0,16207.7,5714.8,10492.9
ORD-17413,2024-07-04,2024-07-06,CUST-5004,PRD-1044,REP-106,Distributor,Cash,2,190.91,0,381.82,140.84,240.98
ORD-17414,2024-07-04,2024-07-14,CUST-5083,PRD-1045,REP-108,Wholesale,PayPal,1,228.2,0,228.2,137.14,91.06
ORD-17415,2024-07-04,2024-07-07,CUST-5003,PRD-1045,REP-101,Retail Store,Cash,5,228.2,0,1141.0,685.7,455.3
ORD-17416,2024-07-05,2024-07-18,CUST-5072,PRD-1074,REP-104,Distributor,Invoice,20,410.29,0.05,7795.51,3895.2,3900.31
ORD-17417,2024-07-05,2024-07-16,CUST-5129,PRD-1074,REP-102,Wholesale,Bank Transfer,1,410.29,0,410.29,194.76,215.53
ORD-17418,2024-07-05,2024-07-06,CUST-5135,PRD-1044,REP-108,Wholesale,Bank Transfer,20,190.91,0.1,3436.38,1408.4,2027.98
ORD-17419,2024-07-05,2024-07-18,CUST-5169,PRD-1027,REP-109,Online,Invoice,1,1299.59,0,1299.59,771.5,528.09
ORD-17420,2024-07-05,2024-07-10,CUST-5059,PRD-1056,REP-102,Retail Store,Credit Card,2,1006.17,0,2012.34,848.12,1164.22
ORD-17421,2024-07-05,2024-07-18,CUST-5011,PRD-1044,REP-100,Online,Invoice,1,190.91,0.1,171.82,70.42,101.4
ORD-17422,2024-07-05,2024-07-19,CUST-5145,PRD-1029,REP-105,Online,Credit Card,2,335.17,0.05,636.82,336.36,300.46
ORD-17423,2024-07-05,2024-07-18,CUST-5067,PRD-1065,REP-109,Online,PayPal,3,621.95,0.2,1492.68,696.27,796.41
ORD-17424,2024-07-05,2024-07-10,CUST-5067,PRD-1021,REP-109,Online,PayPal,3,463.52,0.05,1321.03,647.67,673.36
ORD-17425,2024-07-05,2024-07-16,CUST-5026,PRD-1039,REP-109,Distributor,Invoice,20,537.11,0,10742.2,4819.4,5922.8
ORD-17426,2024-07-05,2024-07-15,CUST-5147,PRD-1044,REP-102,Retail Store,Bank Transfer,2,190.91,0.2,305.46,140.84,164.62
ORD-17427,2024-07-05,2024-07-06,CUST-5151,PRD-1014,REP-104,Online,Invoice,2,1696.51,0.15,2884.07,2006.94,877.13
ORD-17428,2024-07-05,2024-07-13,CUST-5141,PRD-1067,REP-107,Distributor,Bank Transfer,3,180.45,0,541.35,294.72,246.63
ORD-17429,2024-07-05,2024-07-07,CUST-5058,PRD-1001,REP-107,Wholesale,Credit Card,2,557.31,0.1,1003.16,489.64,513.52
ORD-17430,2024-07-05,2024-07-10,CUST-5080,PRD-1073,REP-101,Retail Store,Invoice,5,1083.2,0.2,4332.8,3476.9,855.9
ORD-17431,2024-07-05,2024-07-09,CUST-5097,PRD-1062,REP-107,Distributor,PayPal,1,11.14,0.05,10.58,5.34,5.24
ORD-17432,2024-07-05,2024-07-09,CUST-5104,PRD-1048,REP-106,Distributor,Credit Card,3,1992.28,0.15,5080.31,3356.88,1723.43
ORD-17433,2024-07-05,2024-07-17,CUST-5096,PRD-1037,REP-100,Online,Credit Card,2,1314.32,0.1,2365.78,1336.02,1029.76
ORD-17434,2024-07-05,2024-07-08,CUST-5103,PRD-1066,REP-109,Wholesale,Credit Card,3,1757.24,0,5271.72,3841.92,1429.8
ORD-17435,2024-07-05,2024-07-14,CUST-5126,PRD-1015,REP-109,Retail Store,PayPal,2,1616.19,0,3232.38,2074.84,1157.54
ORD-17436,2024-07-05,2024-07-11,CUST-5104,PRD-1031,REP-106,Online,Credit Card,5,1118.33,0,5591.65,3488.35,2103.3
ORD-17437,2024-07-06,2024-07-15,CUST-5020,PRD-1003,REP-103,Retail Store,Credit Card,3,1785.44,0.15,4552.87,2060.97,2491.9
ORD-17438,2024-07-06,2024-07-08,CUST-5068,PRD-1073,REP-103,Retail Store,Credit Card,1,1083.2,0,1083.2,695.38,387.82
ORD-17439,2024-07-06,2024-07-08,CUST-5020,PRD-1058,REP-108,Wholesale,Invoice,2,603.91,0.1,1087.04,731.44,355.6
ORD-17440,2024-07-06,2024-07-11,CUST-5145,PRD-1055,REP-100,Retail Store,Bank Transfer,50,1752.95,0.15,74500.38,39911.0,34589.38
ORD-17441,2024-07-07,2024-07-19,CUST-5014,PRD-1023,REP-104,Retail Store,PayPal,1,210.99,0,210.99,97.31,113.68
ORD-17442,2024-07-07,2024-07-15,CUST-5199,PRD-1061,REP-104,Online,Cash,2,1559.47,0,3118.94,1753.28,1365.66
ORD-17443,2024-07-07,2024-07-14,CUST-5046,PRD-1059,REP-109,Wholesale,Bank Transfer,2,1221.85,0.1,2199.33,1004.7,1194.63
ORD-17444,2024-07-07,2024-07-08,CUST-5084,PRD-1035,REP-103,Retail Store,Invoice,3,429.86,0.1,1160.62,937.74,222.88
ORD-17445,2024-07-07,2024-07-14,CUST-5159,PRD-1013,REP-107,Distributor,Invoice,10,194.56,0.1,1751.04,756.2,994.84
ORD-17446,2024-07-07,2024-07-17,CUST-5155,PRD-1016,REP-101,Distributor,Bank Transfer,2,1077.09,0.1,1938.76,1592.46,346.3
ORD-17447,2024-07-07,2024-07-15,CUST-5033,PRD-1030,REP-101,Online,Cash,5,1979.15,0.05,9400.96,5996.8,3404.16
ORD-17448,2024-07-07,2024-07-19,CUST-5105,PRD-1030,REP-103,Wholesale,PayPal,10,1979.15,0,19791.5,11993.6,7797.9
ORD-17449,2024-07-07,2024-07-08,CUST-5059,PRD-1074,REP-107,Retail Store,Cash,20,410.29,0.2,6564.64,3895.2,2669.44
ORD-17450,2024-07-07,2024-07-13,CUST-5167,PRD-1002,REP-102,Distributor,Cash,20,1475.58,0.1,26560.44,18317.2,8243.24
ORD-17451,2024-07-07,2024-07-10,CUST-5128,PRD-1005,REP-103,Distributor,Cash,3,445.09,0,1335.27,737.25,598.02
ORD-17452,2024-07-07,2024-07-19,CUST-5051,PRD-1053,REP-103,Wholesale,Cash,3,231.99,0.05,661.17,364.62,296.55
ORD-17453,2024-07-08,2024-07-16,CUST-5027,PRD-1037,REP-108,Wholesale,Credit Card,3,1314.32,0,3942.96,2004.03,1938.93
ORD-17454,2024-07-08,2024-07-19,CUST-5088,PRD-1030,REP-108,Online,Invoice,3,1979.15,0,5937.45,3598.08,2339.37
ORD-17455,2024-07-08,2024-07-09,CUST-5005,PRD-1069,REP-100,Online,Credit Card,1,1534.01,0.05,1457.31,615.69,841.62
ORD-17456,2024-07-08,2024-07-16,CUST-5174,PRD-1022,REP-108,Retail Store,PayPal,2,168.79,0.05,320.7,149.58,171.12
ORD-17457,2024-07-08,2024-07-11,CUST-5108,PRD-1040,REP-105,Retail Store,Bank Transfer,1,1127.12,0.1,1014.41,512.95,501.46
ORD-17458,2024-07-08,2024-07-21,CUST-5030,PRD-1016,REP-103,Wholesale,Cash,2,1077.09,0,2154.18,1592.46,561.72
ORD-17459,2024-07-08,2024-07-12,CUST-5055,PRD-1022,REP-101,Wholesale,PayPal,1,168.79,0.05,160.35,74.79,85.56
ORD-17460,2024-07-08,2024-07-22,CUST-5035,PRD-1034,REP-102,Online,Cash,10,637.75,0.2,5102.0,2915.1,2186.9
ORD-17461,2024-07-08,2024-07-19,CUST-5054,PRD-1071,REP-103,Wholesale,Cash,1,537.46,0.05,510.59,375.67,134.92
ORD-17462,2024-07-08,2024-07-11,CUST-5171,PRD-1021,REP-101,Retail Store,Cash,1,463.52,0.25,347.64,215.89,131.75
ORD-17463,2024-07-08,2024-07-10,CUST-5186,PRD-1038,REP-108,Distributor,Credit Card,5,1829.95,0.25,6862.31,4881.75,1980.56
ORD-17464,2024-07-08,2024-07-11,CUST-5011,PRD-1065,REP-100,Online,Bank Transfer,5,621.95,0.05,2954.26,1160.45,1793.81
ORD-17465,2024-07-08,2024-07-20,CUST-5164,PRD-1029,REP-108,Retail Store,Credit Card,20,335.17,0.1,6033.06,3363.6,2669.46
ORD-17466,2024-07-08,2024-07-13,CUST-5199,PRD-1033,REP-109,Distributor,Bank Transfer,3,465.81,0.15,1187.82,507.03,680.79
ORD-17467,2024-07-09,2024-07-19,CUST-5122,PRD-1003,REP-102,Distributor,PayPal,10,1785.44,0.25,13390.8,6869.9,6520.9
ORD-17468,2024-07-09,2024-07-19,CUST-5197,PRD-1032,REP-103,Distributor,Bank Transfer,10,1687.28,0.1,15185.52,11142.8,4042.72
ORD-17469,2024-07-09,2024-07-15,CUST-5008,PRD-1027,REP-108,Online,Cash,1,1299.59,0.15,1104.65,771.5,333.15
ORD-17470,2024-07-09,2024-07-10,CUST-5054,PRD-1056,REP-108,Online,Invoice,10,1006.17,0,10061.7,4240.6,5821.1
ORD-17471,2024-07-09,2024-07-17,CUST-5168,PRD-1000,REP-101,Retail Store,Invoice,1,1282.46,0.25,961.85,461.69,500.16
ORD-17472,2024-07-09,2024-07-15,CUST-5191,PRD-1048,REP-109,Distributor,Invoice,5,1992.28,0.25,7471.05,5594.8,1876.25
ORD-17473,2024-07-09,2024-07-15,CUST-5023,PRD-1040,REP-109,Retail Store,Cash,10,1127.12,0,11271.2,5129.5,6141.7
ORD-17474,2024-07-09,2024-07-21,CUST-5054,PRD-1063,REP-103,Wholesale,Credit Card,1,48.76,0.05,46.32,35.19,11.13
ORD-17475,2024-07-09,2024-07-22,CUST-5083,PRD-1055,REP-108,Online,Cash,3,1752.95,0.05,4995.91,2394.66,2601.25
ORD-17476,2024-07-10,2024-07-11,CUST-5118,PRD-1067,REP-104,Distributor,Cash,1,180.45,0.1,162.41,98.24,64.17
ORD-17477,2024-07-10,2024-07-20,CUST-5161,PRD-1051,REP-103,Wholesale,Bank Transfer,1,1366.6,0,1366.6,771.84,594.76
ORD-17478,2024-07-10,2024-07-12,CUST-5040,PRD-1033,REP-104,Distributor,Bank Transfer,5,465.81,0,2329.05,845.05,1484.0
ORD-17479,2024-07-10,2024-07-22,CUST-5114,PRD-1019,REP-102,Online,Credit Card,1,1724.8,0.15,1466.08,1002.01,464.07
ORD-17480,2024-07-10,2024-07-17,CUST-5028,PRD-1057,REP-107,Distributor,Invoice,3,1826.13,0,5478.39,3825.06,1653.33
ORD-17481,2024-07-10,2024-07-17,CUST-5075,PRD-1061,REP-102,Distributor,PayPal,2,1559.47,0,3118.94,1753.28,1365.66
ORD-17482,2024-07-10,2024-07-12,CUST-5076,PRD-1033,REP-102,Distributor,Invoice,5,465.81,0.05,2212.6,845.05,1367.55
ORD-17483,2024-07-10,2024-07-15,CUST-5160,PRD-1062,REP-102,Retail Store,Bank Transfer,1,11.14,0.15,9.47,5.34,4.13
ORD-17484,2024-07-10,2024-07-12,CUST-5172,PRD-1000,REP-100,Distributor,Credit Card,3,1282.46,0,3847.38,1385.07,2462.31
ORD-17485,2024-07-10,2024-07-23,CUST-5199,PRD-1040,REP-109,Retail Store,Cash,5,1127.12,0,5635.6,2564.75,3070.85
ORD-17486,2024-07-11,2024-07-12,CUST-5049,PRD-1007,REP-102,Retail Store,PayPal,2,1303.27,0.15,2215.56,1480.46,735.1
ORD-17487,2024-07-11,2024-07-23,CUST-5068,PRD-1026,REP-103,Retail Store,Credit Card,10,541.29,0,5412.9,3922.5,1490.4
ORD-17488,2024-07-11,2024-07-24,CUST-5038,PRD-1073,REP-109,Wholesale,Cash,5,1083.2,0,5416.0,3476.9,1939.1
ORD-17489,2024-07-11,2024-07-23,CUST-5131,PRD-1069,REP-101,Wholesale,Cash,5,1534.01,0.05,7286.55,3078.45,4208.1
ORD-17490,2024-07-11,2024-07-21,CUST-5144,PRD-1059,REP-104,Retail Store,Invoice,1,1221.85,0,1221.85,502.35,719.5
ORD-17491,2024-07-11,2024-07-24,CUST-5134,PRD-1004,REP-101,Distributor,Bank Transfer,10,849.62,0,8496.2,3074.9,5421.3
ORD-17492,2024-07-11,2024-07-18,CUST-5147,PRD-1012,REP-102,Distributor,Cash,2,1914.85,0,3829.7,1856.02,1973.68
ORD-17493,2024-07-11,2024-07-25,CUST-5106,PRD-1025,REP-102,Distributor,Cash,5,746.66,0.05,3546.63,1619.5,1927.13
ORD-17494,2024-07-11,2024-07-19,CUST-5017,PRD-1073,REP-108,Distributor,Cash,2,1083.2,0.05,2058.08,1390.76,667.32
ORD-17495,2024-07-11,2024-07-13,CUST-5137,PRD-1052,REP-107,Online,Cash,1,540.98,0,540.98,328.04,212.94
ORD-17496,2024-07-11,2024-07-14,CUST-5089,PRD-1010,REP-104,Distributor,Bank Transfer,1,1613.58,0,1613.58,1015.35,598.23
ORD-17497,2024-07-11,2024-07-20,CUST-5082,PRD-1042,REP-108,Online,Cash,1,804.81,0.1,724.33,352.29,372.04
ORD-17498,2024-07-11,2024-07-15,CUST-5126,PRD-1017,REP-109,Online,Bank Transfer,2,763.28,0,1526.56,871.38,655.18
ORD-17499,2024-07-11,2024-07-17,CUST-5041,PRD-1060,REP-103,Retail Store,Credit Card,2,1527.4,0.2,2443.84,1728.26,715.58
ORD-17500,2024-07-11,2024-07-22,CUST-5175,PRD-1044,REP-104,Retail Store,Bank Transfer,2,190.91,0.25,286.37,140.84,145.53
ORD-17501,2024-07-11,2024-07-18,CUST-5017,PRD-1015,REP-108,Distributor,Bank Transfer,1,1616.19,0,1616.19,1037.42,578.77
ORD-17502,2024-07-11,2024-07-24,CUST-5138,PRD-1020,REP-106,Distributor,Bank Transfer,2,1412.1,0.15,2400.57,1040.24,1360.33
ORD-17503,2024-07-11,2024-07-23,CUST-5119,PRD-1056,REP-109,Wholesale,Invoice,1,1006.17,0.05,955.86,424.06,531.8
ORD-17504,2024-07-11,2024-07-18,CUST-5006,PRD-1045,REP-101,Wholesale,Invoice,5,228.2,0,1141.0,685.7,455.3
ORD-17505,2024-07-11,2024-07-23,CUST-5073,PRD-1007,REP-108,Distributor,Cash,5,1303.27,0,6516.35,3701.15,2815.2
ORD-17506,2024-07-11,2024-07-18,CUST-5129,PRD-1062,REP-102,Retail Store,Cash,2,11.14,0,22.28,10.68,11.6
ORD-17507,2024-07-11,2024-07-15,CUST-5032,PRD-1072,REP-100,Distributor,Credit Card,5,852.04,0.05,4047.19,1852.0,2195.19
ORD-17508,2024-07-11,2024-07-13,CUST-5083,PRD-1030,REP-103,Online,Credit Card,10,1979.15,0.25,14843.62,11993.6,2850.02
ORD-17509,2024-07-11,2024-07-15,CUST-5005,PRD-1004,REP-105,Online,Cash,10,849.62,0.05,8071.39,3074.9,4996.49
ORD-17510,2024-07-11,2024-07-21,CUST-5040,PRD-1052,REP-104,Distributor,Credit Card,2,540.98,0,1081.96,656.08,425.88
ORD-17511,2024-07-12,2024-07-22,CUST-5046,PRD-1023,REP-109,Retail Store,Bank Transfer,1,210.99,0.05,200.44,97.31,103.13
ORD-17512,2024-07-12,2024-07-23,CUST-5159,PRD-1019,REP-102,Wholesale,PayPal,2,1724.8,0.2,2759.68,2004.02,755.66
ORD-17513,2024-07-12,2024-07-15,CUST-5067,PRD-1044,REP-109,Distributor,Cash,5,190.91,0.2,763.64,352.1,411.54
ORD-17514,2024-07-12,2024-07-23,CUST-5126,PRD-1022,REP-109,Distributor,Credit Card,1,168.79,0.05,160.35,74.79,85.56
ORD-17515,2024-07-12,2024-07-19,CUST-5116,PRD-1039,REP-100,Distributor,Cash,2,537.11,0,1074.22,481.94,592.28
ORD-17516,2024-07-12,2024-07-25,CUST-5197,PRD-1073,REP-108,Distributor,Credit Card,1,1083.2,0,1083.2,695.38,387.82
ORD-17517,2024-07-12,2024-07-15,CUST-5055,PRD-1060,REP-106,Retail Store,Invoice,3,1527.4,0.05,4353.09,2592.39,1760.7
ORD-17518,2024-07-12,2024-07-26,CUST-5096,PRD-1010,REP-100,Retail Store,Credit Card,2,1613.58,0.1,2904.44,2030.7,873.74
ORD-17519,2024-07-12,2024-07-15,CUST-5139,PRD-1063,REP-106,Online,Bank Transfer,3,48.76,0.1,131.65,105.57,26.08
ORD-17520,2024-07-12,2024-07-24,CUST-5021,PRD-1020,REP-105,Online,PayPal,1,1412.1,0.15,1200.28,520.12,680.16
ORD-17521,2024-07-12,2024-07-19,CUST-5111,PRD-1061,REP-100,Retail Store,Bank Transfer,1,1559.47,0.25,1169.6,876.64,292.96
ORD-17522,2024-07-13,2024-07-26,CUST-5193,PRD-1013,REP-104,Wholesale,PayPal,1,194.56,0.05,184.83,75.62,109.21
ORD-17523,2024-07-13,2024-07-22,CUST-5058,PRD-1062,REP-102,Wholesale,Credit Card,5,11.14,0,55.7,26.7,29.0
ORD-17524,2024-07-13,2024-07-14,CUST-5185,PRD-1012,REP-103,Online,PayPal,2,1914.85,0.1,3446.73,1856.02,1590.71
ORD-17525,2024-07-13,2024-07-16,CUST-5062,PRD-1023,REP-103,Online,Bank Transfer,3,210.99,0,632.97,291.93,341.04
ORD-17526,2024-07-13,2024-07-26,CUST-5074,PRD-1061,REP-108,Distributor,Cash,3,1559.47,0.05,4444.49,2629.92,1814.57
ORD-17527,2024-07-13,2024-07-23,CUST-5052,PRD-1003,REP-103,Wholesale,Credit Card,50,1785.44,0.05,84808.4,34349.5,50458.9
ORD-17528,2024-07-13,2024-07-20,CUST-5157,PRD-1027,REP-105,Wholesale,Cash,2,1299.59,0,2599.18,1543.0,1056.18
ORD-17529,2024-07-13,2024-07-21,CUST-5028,PRD-1038,REP-102,Online,Cash,5,1829.95,0.1,8234.77,4881.75,3353.02
ORD-17530,2024-07-13,2024-07-25,CUST-5074,PRD-1041,REP-103,Wholesale,Cash,3,1173.33,0,3519.99,2496.12,1023.87
ORD-17531,2024-07-14,2024-07-15,CUST-5089,PRD-1031,REP-109,Wholesale,Invoice,1,1118.33,0.05,1062.41,697.67,364.74
ORD-17532,2024-07-14,2024-07-28,CUST-5138,PRD-1037,REP-106,Retail Store,PayPal,3,1314.32,0.2,3154.37,2004.03,1150.34
ORD-17533,2024-07-14,2024-07-17,CUST-5013,PRD-1012,REP-103,Distributor,Cash,10,1914.85,0,19148.5,9280.1,9868.4
ORD-17534,2024-07-14,2024-07-20,CUST-5158,PRD-1060,REP-103,Distributor,PayPal,1,1527.4,0.25,1145.55,864.13,281.42
ORD-17535,2024-07-14,2024-07-26,CUST-5012,PRD-1016,REP-103,Online,Bank Transfer,2,1077.09,0,2154.18,1592.46,561.72
ORD-17536,2024-07-14,2024-07-19,CUST-5195,PRD-1023,REP-108,Wholesale,PayPal,1,210.99,0,210.99,97.31,113.68
ORD-17537,2024-07-14,2024-07-20,CUST-5160,PRD-1001,REP-102,Retail Store,PayPal,3,557.31,0.05,1588.33,734.46,853.87
ORD-17538,2024-07-14,2024-07-24,CUST-5064,PRD-1054,REP-105,Distributor,Invoice,20,912.91,0,18258.2,13356.4,4901.8
ORD-17539,2024-07-14,2024-07-20,CUST-5170,PRD-1062,REP-103,Online,Invoice,3,11.14,0.25,25.07,16.02,9.05
ORD-17540,2024-07-14,2024-07-27,CUST-5051,PRD-1069,REP-103,Distributor,Cash,2,1534.01,0,3068.02,1231.38,1836.64
ORD-17541,2024-07-15,2024-07-18,CUST-5003,PRD-1074,REP-101,Retail Store,Cash,2,410.29,0.05,779.55,389.52,390.03
ORD-17542,2024-07-15,2024-07-19,CUST-5185,PRD-1014,REP-108,Distributor,Credit Card,2,1696.51,0.05,3223.37,2006.94,1216.43
ORD-17543,2024-07-15,2024-07-18,CUST-5073,PRD-1045,REP-108,Online,Cash,1,228.2,0.1,205.38,137.14,68.24
ORD-17544,2024-07-15,2024-07-27,CUST-5092,PRD-1048,REP-106,Wholesale,Cash,1,1992.28,0.15,1693.44,1118.96,574.48
ORD-17545,2024-07-15,2024-07-24,CUST-5076,PRD-1009,REP-107,Retail Store,PayPal,3,1620.77,0.15,4132.96,1714.44,2418.52
ORD-17546,2024-07-15,2024-07-25,CUST-5182,PRD-1051,REP-104,Retail Store,PayPal,5,1366.6,0,6833.0,3859.2,2973.8
ORD-17547,2024-07-15,2024-07-24,CUST-5016,PRD-1010,REP-106,Distributor,Bank Transfer,5,1613.58,0.2,6454.32,5076.75,1377.57
ORD-17548,2024-07-15,2024-07-16,CUST-5106,PRD-1031,REP-102,Distributor,Credit Card,2,1118.33,0,2236.66,1395.34,841.32
ORD-17549,2024-07-15,2024-07-23,CUST-5169,PRD-1033,REP-104,Wholesale,Cash,2,465.81,0.1,838.46,338.02,500.44
ORD-17550,2024-07-15,2024-07-17,CUST-5049,PRD-1010,REP-107,Online,Cash,1,1613.58,0.2,1290.86,1015.35,275.51
ORD-17551,2024-07-15,2024-07-17,CUST-5172,PRD-1033,REP-105,Wholesale,Invoice,2,465.81,0.2,745.3,338.02,407.28
ORD-17552,2024-07-15,2024-07-16,CUST-5174,PRD-1050,REP-103,Distributor,PayPal,5,32.85,0.05,156.04,104.85,51.19
ORD-17553,2024-07-15,2024-07-25,CUST-5085,PRD-1064,REP-109,Distributor,Cash,1,1758.66,0.05,1670.73,1200.58,470.15
ORD-17554,2024-07-15,2024-07-16,CUST-5130,PRD-1010,REP-109,Distributor,PayPal,5,1613.58,0.05,7664.5,5076.75,2587.75
ORD-17555,2024-07-16,2024-07-24,CUST-5026,PRD-1073,REP-109,Retail Store,Bank Transfer,1,1083.2,0,1083.2,695.38,387.82
ORD-17556,2024-07-16,2024-07-21,CUST-5021,PRD-1060,REP-105,Wholesale,Invoice,50,1527.4,0.15,64914.5,43206.5,21708.0
ORD-17557,2024-07-16,2024-07-29,CUST-5073,PRD-1061,REP-108,Wholesale,PayPal,1,1559.47,0,1559.47,876.64,682.83
ORD-17558,2024-07-16,2024-07-30,CUST-5141,PRD-1064,REP-102,Distributor,PayPal,2,1758.66,0.15,2989.72,2401.16,588.56
ORD-17559,2024-07-16,2024-07-21,CUST-5192,PRD-1029,REP-103,Online,Credit Card,10,335.17,0.1,3016.53,1681.8,1334.73
ORD-17560,2024-07-16,2024-07-17,CUST-5185,PRD-1041,REP-108,Online,PayPal,2,1173.33,0.05,2229.33,1664.08,565.25
ORD-17561,2024-07-16,2024-07-26,CUST-5098,PRD-1020,REP-109,Online,Cash,2,1412.1,0.15,2400.57,1040.24,1360.33
ORD-17562,2024-07-17,2024-07-18,CUST-5094,PRD-1016,REP-109,Online,Cash,50,1077.09,0.05,51161.77,39811.5,11350.27
ORD-17563,2024-07-17,2024-07-29,CUST-5083,PRD-1032,REP-108,Wholesale,Invoice,1,1687.28,0,1687.28,1114.28,573.0
ORD-17564,2024-07-17,2024-07-21,CUST-5010,PRD-1051,REP-105,Retail Store,Bank Transfer,3,1366.6,0.05,3894.81,2315.52,1579.29
ORD-17565,2024-07-17,2024-07-26,CUST-5124,PRD-1042,REP-107,Retail Store,Bank Transfer,3,804.81,0.05,2293.71,1056.87,1236.84
ORD-17566,2024-07-17,2024-07-23,CUST-5058,PRD-1011,REP-107,Wholesale,Cash,3,687.1,0.1,1855.17,849.66,1005.51
ORD-17567,2024-07-17,2024-07-28,CUST-5083,PRD-1073,REP-103,Retail Store,Credit Card,2,1083.2,0.2,1733.12,1390.76,342.36
ORD-17568,2024-07-18,2024-07-26,CUST-5109,PRD-1055,REP-105,Online,Credit Card,1,1752.95,0.05,1665.3,798.22,867.08
ORD-17569,2024-07-18,2024-07-20,CUST-5145,PRD-1002,REP-100,Online,Credit Card,1,1475.58,0.05,1401.8,915.86,485.94
ORD-17570,2024-07-18,2024-08-01,CUST-5005,PRD-1026,REP-100,Online,Invoice,5,541.29,0,2706.45,1961.25,745.2
ORD-17571,2024-07-18,2024-07-28,CUST-5143,PRD-1001,REP-109,Online,Invoice,5,557.31,0,2786.55,1224.1,1562.45
ORD-17572,2024-07-18,2024-07-21,CUST-5036,PRD-1063,REP-105,Wholesale,Bank Transfer,5,48.76,0,243.8,175.95,67.85
ORD-17573,2024-07-18,2024-07-28,CUST-5090,PRD-1007,REP-103,Online,PayPal,1,1303.27,0.15,1107.78,740.23,367.55
